1.3838 0.0000
1.3848 0.0000
1.3857 0.0000
1.3867 0.0000
1.3877 0.0000
1.3887 0.0000
1.3896 0.0000
1.3906 0.0000
1.3916 0.0000
1.3926 0.0000
1.3936 0.0000
1.3945 0.0000
1.3955 0.0000
1.3965 0.0000
1.3975 0.0000
1.3984 0.0000
1.3994 0.0000
1.4004 0.0000
1.4014 0.0000
1.4023 0.0000
1.4033 0.0000
1.4043 0.0000
1.4053 0.0000
1.4062 0.0000
1.4072 0.0000
1.4082 0.0000
1.4092 0.0000
1.4102 0.0000
1.4111 0.0000
1.4121 0.0000
1.4131 0.0000
1.4141 0.0000
1.4150 0.0000
1.4160 0.0000
1.4170 0.0000
1.4180 0.0000
1.4189 0.0000
1.4199 0.0000
1.4209 0.0000
1.4219 0.0000
1.4229 0.0000
1.4238 0.0000
1.4248 0.0000
1.4258 0.0000
1.4268 0.0000
1.4277 0.0000
1.4287 0.0000
1.4297 0.0000
1.4307 0.0000
1.4316 0.0000
1.4326 0.0000
1.4336 0.0000
1.4346 0.0000
1.4355 0.0000
1.4365 0.0000
1.4375 0.0000
1.4385 0.0000
1.4395 0.0000
1.4404 0.0000
1.4414 0.0000
1.4424 0.0000
1.4434 0.0000
1.4443 0.0000
1.4453 0.0000
1.4463 0.0000
1.4473 0.0000
1.4482 0.0000
1.4492 0.0000
1.4502 0.0000
1.4512 0.0000
1.4521 0.0000
1.4531 0.0000
1.4541 0.0000
1.4551 0.0000
1.4561 0.0000
1.4570 0.0000
1.4580 0.0000
1.4590 0.0000
1.4600 0.0000
1.4609 0.0000
1.4619 0.0000
1.4629 0.0000
1.4639 0.0000
1.4648 0.0000
1.4658 0.0000
1.4668 0.0000
1.4678 0.0000
1.4688 0.0000
1.4697 0.0000
1.4707 0.0000
1.4717 0.0000
1.4727 0.0000
1.4736 0.0000
1.4746 0.0000
1.4756 0.0000
1.4766 0.0000
1.4775 0.0000
1.4785 0.0000
1.4795 0.0000
1.4805 0.0000
1.4814 0.0000
1.4824 0.0000
1.4834 0.0000
1.4844 0.0000
1.4854 0.0000
1.4863 0.0000
1.4873 0.0000
1.4883 0.0000
1.4893 0.0000
1.4902 0.0000
1.4912 0.0000
1.4922 0.0000
1.4932 0.0000
1.4941 0.0000
1.4951 0.0000
1.4961 0.0000
1.4971 0.0000
1.4980 0.0000
1.4990 0.0000
1.5000 0.0000
1.5010 0.0000
1.5020 0.0000
1.5029 0.0000
1.5039 0.0000
1.5049 0.0000
1.5059 0.0000
1.5068 0.0000
1.5078 0.0000
1.5088 0.0000
1.5098 0.0000
1.5107 0.0000
1.5117 0.0000
1.5127 0.0000
1.5137 0.0000
1.5146 0.0000
1.5156 0.0000
1.5166 0.0000
1.5176 0.0000
1.5186 0.0000
1.5195 0.0000
1.5205 0.0000
1.5215 0.0000
1.5225 0.0000
1.5234 0.0000
1.5244 0.0000
1.5254 0.0000
1.5264 0.0000
1.5273 0.0000
1.5283 0.0000
1.5293 0.0000
1.5303 0.0000
1.5312 0.0000
1.5322 0.0000
1.5332 0.0000
1.5342 0.0000
1.5352 0.0000
1.5361 0.0000
1.5371 0.0000
1.5381 0.0000
1.5391 0.0000
1.5400 0.0000
1.5410 0.0000
1.5420 0.0000
1.5430 0.0000
1.5439 0.0000
1.5449 0.0000
1.5459 0.0000
1.5469 0.0000
1.5479 0.0000
1.5488 0.0000
1.5498 0.0000
1.5508 0.0000
1.5518 0.0000
1.5527 0.0000
1.5537 0.0000
1.5547 0.0000
1.5557 0.0000
1.5566 0.0000
1.5576 0.0000
1.5586 0.0000
1.5596 0.0000
1.5605 0.0000
1.5615 0.0000
1.5625 0.0000
1.5635 0.0000
1.5645 0.0000
1.5654 0.0000
1.5664 0.0000
1.5674 0.0000
1.5684 0.0000
1.5693 0.0000
1.5703 0.0000
1.5713 0.0000
1.5723 0.0000
1.5732 0.0000
1.5742 0.0000
1.5752 0.0000
1.5762 0.0000
1.5771 0.0000
1.5781 0.0000
1.5791 0.0000
1.5801 0.0000
1.5811 0.0000
1.5820 0.0000
1.5830 0.0000
1.5840 0.0000
1.5850 0.0000
1.5859 0.0000
1.5869 0.0000
1.5879 0.0000
1.5889 0.0000
1.5898 0.0000
1.5908 0.0000
1.5918 0.0000
1.5928 0.0000
1.5938 0.0000
1.5947 0.0000
1.5957 0.0000
1.5967 0.0000
1.5977 0.0000
1.5986 0.0000
1.5996 0.0000
1.6006 0.0000
1.6016 0.0000
1.6025 0.0000
1.6035 0.0000
1.6045 0.0000
1.6055 0.0000
1.6064 0.0000
1.6074 0.0000
1.6084 0.0000
1.6094 0.0000
1.6104 0.0000
1.6113 0.0000
1.6123 0.0000
1.6133 0.0000
1.6143 0.0000
1.6152 0.0000
1.6162 0.0000
1.6172 0.0000
1.6182 0.0000
1.6191 0.0000
1.6201 0.0000
1.6211 0.0000
1.6221 0.0000
1.6230 0.0000
1.6240 0.0000
1.6250 0.0000
1.6260 0.0000
1.6270 0.0000
1.6279 0.0000
1.6289 0.0000
1.6299 0.0000
1.6309 0.0000
1.6318 0.0000
1.6328 0.0000
1.6338 0.0000
1.6348 0.0000
1.6357 0.0000
1.6367 0.0000
1.6377 0.0000
1.6387 0.0000
1.6396 0.0000
1.6406 0.0000
1.6416 0.0000
1.6426 0.0000
1.6436 0.0000
1.6445 0.0000
1.6455 0.0000
1.6465 0.0000
1.6475 0.0000
1.6484 0.0000
1.6494 0.0000
1.6504 0.0000
1.6514 0.0000
1.6523 0.0000
1.6533 0.0000
1.6543 0.0000
1.6553 0.0000
1.6562 0.0000
1.6572 0.0000
1.6582 0.0000
1.6592 0.0000
1.6602 0.0000
1.6611 0.0000
1.6621 0.0000
1.6631 0.0000
1.6641 0.0000
1.6650 0.0000
1.6660 0.0000
1.6670 0.0000
1.6680 0.0000
1.6689 0.0000
1.6699 0.0000
1.6709 0.0000
1.6719 0.0000
1.6729 0.0000
1.6738 0.0000
1.6748 0.0000
1.6758 0.0000
1.6768 0.0000
1.6777 0.0000
1.6787 0.0000
1.6797 0.0000
1.6807 0.0000
1.6816 0.0000
1.6826 0.0000
1.6836 0.0000
1.6846 0.0000
1.6855 0.0000
1.6865 0.0000
1.6875 0.0000
1.6885 0.0000
1.6895 0.0000
1.6904 0.0000
1.6914 0.0000
1.6924 0.0000
1.6934 0.0000
1.6943 0.0000
1.6953 0.0000
1.6963 0.0000
1.6973 0.0000
1.6982 0.0000
1.6992 0.0000
1.7002 0.0000
1.7012 0.0000
1.7021 0.0000
1.7031 0.0000
1.7041 0.0000
1.7051 0.0000
1.7061 0.0000
1.7070 0.0000
1.7080 0.0000
1.7090 0.0000
1.7100 0.0000
1.7109 0.0000
1.7119 0.0000
1.7129 0.0000
1.7139 0.0000
1.7148 0.0000
1.7158 0.0000
1.7168 0.0000
1.7178 0.0000
1.7188 0.0000
1.7197 0.0000
1.7207 0.0000
1.7217 0.0000
1.7227 0.0000
1.7236 0.0000
1.7246 0.0000
1.7256 0.0000
1.7266 0.0000
1.7275 0.0000
1.7285 0.0000
1.7295 0.0000
1.7305 0.0000
1.7314 0.0000
1.7324 0.0000
1.7334 0.0000
1.7344 0.0000
1.7354 0.0000
1.7363 0.0000
1.7373 0.0000
1.7383 0.0000
1.7393 0.0000
1.7402 0.0000
1.7412 0.0000
1.7422 0.0000
1.7432 0.0000
1.7441 0.0000
1.7451 0.0000
1.7461 0.0000
1.7471 0.0000
1.7480 0.0000
1.7490 0.0000
1.7500 0.0000
1.7510 0.0000
1.7520 0.0000
1.7529 0.0000
1.7539 0.0000
1.7549 0.0000
1.7559 0.0000
1.7568 0.0000
1.7578 0.0000
1.7588 0.0000
1.7598 0.0000
1.7607 0.0000
1.7617 0.0000
1.7627 0.0000
1.7637 0.0000
1.7646 0.0000
1.7656 0.0000
1.7666 0.0000
1.7676 0.0000
1.7686 0.0000
1.7695 0.0000
1.7705 0.0000
1.7715 0.0000
1.7725 0.0000
1.7734 0.0000
1.7744 0.0000
1.7754 0.0000
1.7764 0.0000
1.7773 0.0000
1.7783 0.0000
1.7793 0.0000
1.7803 0.0000
1.7812 0.0000
1.7822 0.0000
1.7832 0.0000
1.7842 0.0000
1.7852 0.0000
1.7861 0.0000
1.7871 0.0000
1.7881 0.0000
1.7891 0.0000
1.7900 0.0000
1.7910 0.0000
1.7920 0.0000
1.7930 0.0000
1.7939 0.0000
1.7949 0.0000
1.7959 0.0000
1.7969 0.0000
1.7979 0.0000
1.7988 0.0000
1.7998 0.0000
1.8008 0.0000
1.8018 0.0000
1.8027 0.0000
1.8037 0.0000
1.8047 0.0000
1.8057 0.0000
1.8066 0.0000
1.8076 0.0000
1.8086 0.0000
1.8096 0.0000
1.8105 0.0000
1.8115 0.0000
1.8125 0.0000
1.8135 0.0000
1.8145 0.0000
1.8154 0.0000
1.8164 0.0000
1.8174 0.0000
1.8184 0.0000
1.8193 0.0000
1.8203 0.0000
1.8213 0.0000
1.8223 0.0000
1.8232 0.0000
1.8242 0.0000
1.8252 0.0000
1.8262 0.0000
1.8271 0.0000
1.8281 0.0000
1.8291 0.0000
1.8301 0.0000
1.8311 0.0000
1.8320 0.0000
1.8330 0.0000
1.8340 0.0000
1.8350 0.0000
1.8359 0.0000
1.8369 0.0000
1.8379 0.0000
1.8389 0.0000
1.8398 0.0000
1.8408 0.0000
1.8418 0.0000
1.8428 0.0000
1.8438 0.0000
1.8447 0.0000
1.8457 0.0000
1.8467 0.0000
1.8477 0.0000
1.8486 0.0000
1.8496 0.0000
1.8506 0.0000
1.8516 0.0000
1.8525 0.0000
1.8535 0.0000
1.8545 0.0000
1.8555 0.0000
1.8564 0.0000
1.8574 0.0000
1.8584 0.0000
1.8594 0.0000
1.8604 0.0000
1.8613 0.0000
1.8623 0.0000
1.8633 0.0000
1.8643 0.0000
1.8652 0.0000
1.8662 0.0000
1.8672 0.0000
1.8682 0.0000
1.8691 0.0000
1.8701 0.0000
1.8711 0.0000
1.8721 0.0000
1.8730 0.0000
1.8740 0.0000
1.8750 0.0000
1.8760 0.0000
1.8770 0.0000
1.8779 0.0000
1.8789 0.0000
1.8799 0.0000
1.8809 0.0000
1.8818 0.0000
1.8828 0.0000
1.8838 0.0000
1.8848 0.0000
1.8857 0.0000
1.8867 0.0000
1.8877 0.0000
1.8887 0.0000
1.8896 0.0000
1.8906 0.0000
1.8916 0.0000
1.8926 0.0000
1.8936 0.0000
1.8945 0.0000
1.8955 0.0000
1.8965 0.0000
1.8975 0.0000
1.8984 0.0000
1.8994 0.0000
1.9004 0.0000
1.9014 0.0000
1.9023 0.0000
1.9033 0.0000
1.9043 0.0000
1.9053 0.0000
1.9062 0.0000
1.9072 0.0000
1.9082 0.0000
1.9092 0.0000
1.9102 0.0000
1.9111 0.0000
1.9121 0.0000
1.9131 0.0000
1.9141 0.0000
1.9150 0.0000
1.9160 0.0000
1.9170 0.0000
1.9180 0.0000
1.9189 0.0000
1.9199 0.0000
1.9209 0.0000
1.9219 0.0000
1.9229 0.0000
1.9238 0.0000
1.9248 0.0000
1.9258 0.0000
1.9268 0.0000
1.9277 0.0000
1.9287 0.0000
1.9297 0.0000
1.9307 0.0000
1.9316 0.0000
1.9326 0.0000
1.9336 0.0000
1.9346 0.0000
1.9355 0.0000
1.9365 0.0000
1.9375 0.0000
1.9385 0.0000
1.9395 0.0000
1.9404 0.0000
1.9414 0.0000
1.9424 0.0000
1.9434 0.0000
1.9443 0.0000
1.9453 0.0000
1.9463 0.0000
1.9473 0.0000
1.9482 0.0000
1.9492 0.0000
1.9502 0.0000
1.9512 0.0000
1.9521 0.0000
1.9531 0.0000
1.9541 0.0000
1.9551 0.0000
1.9561 0.0000
1.9570 0.0000
1.9580 0.0000
1.9590 0.0000
1.9600 0.0000
1.9609 0.0000
1.9619 0.0000
1.9629 0.0000
1.9639 0.0000
1.9648 0.0000
1.9658 0.0000
1.9668 0.0000
1.9678 0.0000
1.9688 0.0000
1.9697 0.0000
1.9707 0.0000
1.9717 0.0000
1.9727 0.0000
1.9736 0.0000
1.9746 0.0000
1.9756 0.0000
1.9766 0.0000
1.9775 0.0000
1.9785 0.0000
1.9795 0.0000
1.9805 0.0000
1.9814 0.0000
1.9824 0.0000
1.9834 0.0000
1.9844 0.0000
1.9854 0.0000
1.9863 0.0000
1.9873 0.0000
1.9883 0.0000
1.9893 0.0000
1.9902 0.0000
1.9912 0.0000
1.9922 0.0000
1.9932 0.0000
1.9941 0.0000
1.9951 0.0000
1.9961 0.0000
1.9971 0.0000
1.9980 0.0000
1.9990 0.0000
2.0000 0.0000
2.0010 0.0000
2.0020 0.0000
2.0029 0.0000
2.0039 0.0000
2.0049 0.0000
2.0059 0.0000
2.0068 0.0000
2.0078 0.0000
2.0088 0.0000
2.0098 0.0000
2.0107 0.0000
2.0117 0.0000
2.0127 0.0000
2.0137 0.0000
2.0146 0.0000
2.0156 0.0000
2.0166 0.0000
2.0176 0.0000
2.0186 0.0000
2.0195 0.0000
2.0205 0.0000
2.0215 0.0000
2.0225 0.0000
2.0234 0.0000
2.0244 0.0000
2.0254 0.0000
2.0264 0.0000
2.0273 0.0000
2.0283 0.0000
2.0293 0.0000
2.0303 0.0000
2.0312 0.0000
2.0322 0.0000
2.0332 0.0000
2.0342 0.0000
2.0352 0.0000
2.0361 0.0000
2.0371 0.0000
2.0381 0.0000
2.0391 0.0000
2.0400 0.0000
2.0410 0.0000
2.0420 0.0000
2.0430 0.0000
2.0439 0.0000
2.0449 0.0000
2.0459 0.0000
2.0469 0.0000
2.0479 0.0000
2.0488 0.0000
2.0498 0.0000
2.0508 0.0000
2.0518 0.0000
2.0527 0.0000
2.0537 0.0000
2.0547 0.0000
2.0557 0.0000
2.0566 0.0000
2.0576 0.0000
2.0586 0.0000
2.0596 0.0000
2.0605 0.0000
2.0615 0.0000
2.0625 0.0000
2.0635 0.0000
2.0645 0.0000
2.0654 0.0000
2.0664 0.0000
2.0674 0.0000
2.0684 0.0000
2.0693 0.0000
2.0703 0.0000
2.0713 0.0000
2.0723 0.0000
2.0732 0.0000
2.0742 0.0000
2.0752 0.0000
2.0762 0.0000
2.0771 0.0000
2.0781 0.0000
2.0791 0.0000
2.0801 0.0000
2.0811 0.0000
2.0820 0.0000
2.0830 0.0000
2.0840 0.0000
2.0850 0.0000
2.0859 0.0000
2.0869 0.0000
2.0879 0.0000
2.0889 0.0000
2.0898 0.0000
2.0908 0.0000
2.0918 0.0000
2.0928 0.0000
2.0938 0.0000
2.0947 0.0000
2.0957 0.0000
2.0967 0.0000
2.0977 0.0000
2.0986 0.0000
2.0996 0.0000
2.1006 0.0000
2.1016 0.0000
2.1025 0.0000
2.1035 0.0000
2.1045 0.0000
2.1055 0.0000
2.1064 0.0000
2.1074 0.0000
2.1084 0.0000
2.1094 0.0000
2.1104 0.0000
2.1113 0.0000
2.1123 0.0000
2.1133 0.0000
2.1143 0.0000
2.1152 0.0000
2.1162 0.0000
2.1172 0.0000
2.1182 0.0000
2.1191 0.0000
2.1201 0.0000
2.1211 0.0000
2.1221 0.0000
2.1230 0.0000
2.1240 0.0000
2.1250 0.0000
2.1260 0.0000
2.1270 0.0000
2.1279 0.0000
2.1289 0.0000
2.1299 0.0000
2.1309 0.0000
2.1318 0.0000
2.1328 0.0000
2.1338 0.0000
2.1348 0.0000
2.1357 0.0000
2.1367 0.0000
2.1377 0.0000
2.1387 0.0000
2.1396 0.0000
2.1406 0.0000
2.1416 0.0000
2.1426 0.0000
2.1436 0.0000
2.1445 0.0000
2.1455 0.0000
2.1465 0.0000
2.1475 0.0000
2.1484 0.0000
2.1494 0.0000
2.1504 0.0000
2.1514 0.0000
2.1523 0.0000
2.1533 0.0000
2.1543 0.0000
2.1553 0.0000
2.1562 0.0000
2.1572 0.0000
2.1582 0.0000
2.1592 0.0000
2.1602 0.0000
2.1611 0.0000
2.1621 0.0000
2.1631 0.0000
2.1641 0.0000
2.1650 0.0000
2.1660 0.0000
2.1670 0.0000
2.1680 0.0000
2.1689 0.0000
2.1699 0.0000
2.1709 0.0000
2.1719 0.0000
2.1729 0.0000
2.1738 0.0000
2.1748 0.0000
2.1758 0.0000
2.1768 0.0000
2.1777 0.0000
2.1787 0.0000
2.1797 0.0000
2.1807 0.0000
2.1816 0.0000
2.1826 0.0000
2.1836 0.0000
2.1846 0.0000
2.1855 0.0000
2.1865 0.0000
2.1875 0.0000
2.1885 0.0000
2.1895 0.0000
2.1904 0.0000
2.1914 0.0000
2.1924 0.0000
2.1934 0.0000
2.1943 0.0000
2.1953 0.0000
2.1963 0.0000
2.1973 0.0000
2.1982 0.0000
2.1992 0.0000
2.2002 0.0000
2.2012 0.0000
2.2021 0.0000
2.2031 0.0000
2.2041 0.0000
2.2051 0.0000
2.2061 0.0000
2.2070 0.0000
2.2080 0.0000
2.2090 0.0000
2.2100 0.0000
2.2109 0.0000
2.2119 0.0000
2.2129 0.0000
2.2139 0.0000
2.2148 0.0000
2.2158 0.0000
2.2168 0.0000
2.2178 0.0000
2.2188 0.0000
2.2197 0.0000
2.2207 0.0000
2.2217 0.0000
2.2227 0.0000
2.2236 0.0000
2.2246 0.0000
2.2256 0.0000
2.2266 0.0000
2.2275 0.0000
2.2285 0.0000
2.2295 0.0000
2.2305 0.0000
2.2314 0.0000
2.2324 0.0000
2.2334 0.0000
2.2344 0.0000
2.2354 0.0000
2.2363 0.0000
2.2373 0.0000
2.2383 0.0000
2.2393 0.0000
2.2402 0.0000
2.2412 0.0000
2.2422 0.0000
2.2432 0.0000
2.2441 0.0000
2.2451 0.0000
2.2461 0.0000
2.2471 0.0000
2.2480 0.0000
2.2490 0.0000
2.2500 0.0000
2.2510 0.0000
2.2520 0.0000
2.2529 0.0000
2.2539 0.0000
2.2549 0.0000
2.2559 0.0000
2.2568 0.0000
2.2578 0.0000
2.2588 0.0000
2.2598 0.0000
2.2607 0.0000
2.2617 0.0000
2.2627 0.0000
2.2637 0.0000
2.2646 0.0000
2.2656 0.0000
2.2666 0.0000
2.2676 0.0000
2.2686 0.0000
2.2695 0.0000
2.2705 0.0000
2.2715 0.0000
2.2725 0.0000
2.2734 0.0000
2.2744 0.0000
2.2754 0.0000
2.2764 0.0000
2.2773 0.0000
2.2783 0.0000
2.2793 0.0000
2.2803 0.0000
2.2812 0.0000
2.2822 0.0000
2.2832 0.0000
2.2842 0.0000
2.2852 0.0000
2.2861 0.0000
2.2871 0.0000
2.2881 0.0000
2.2891 0.0000
2.2900 0.0000
2.2910 0.0000
2.2920 0.0000
2.2930 0.0000
2.2939 0.0000
2.2949 0.0000
2.2959 0.0000
2.2969 0.0000
2.2979 0.0000
2.2988 0.0000
2.2998 0.0000
2.3008 0.0000
2.3018 0.0000
2.3027 0.0000
2.3037 0.0000
2.3047 0.0000
2.3057 0.0000
2.3066 0.0000
2.3076 0.0000
2.3086 0.0000
2.3096 0.0000
2.3105 0.0000
2.3115 0.0000
2.3125 0.0000
2.3135 0.0000
2.3145 0.0000
2.3154 0.0000
2.3164 0.0000
2.3174 0.0000
2.3184 0.0000
2.3193 0.0000
2.3203 0.0000
2.3213 0.0000
2.3223 0.0000
2.3232 0.0000
2.3242 0.0000
2.3252 0.0000
2.3262 0.0000
2.3271 0.0000
2.3281 0.0000
2.3291 0.0000
2.3301 0.0000
2.3311 0.0000
2.3320 0.0000
2.3330 0.0000
2.3340 0.0000
2.3350 0.0000
2.3359 0.0000
2.3369 0.0000
2.3379 0.0000
2.3389 0.0000
2.3398 0.0000
2.3408 0.0000
2.3418 0.0000
2.3428 0.0000
2.3438 0.0000
2.3447 0.0000
2.3457 0.0000
2.3467 0.0000
2.3477 0.0000
2.3486 0.0000
2.3496 0.0000
2.3506 0.0000
2.3516 0.0000
2.3525 0.0000
2.3535 0.0000
2.3545 0.0000
2.3555 0.0000
2.3564 0.0000
2.3574 0.0000
2.3584 0.0000
2.3594 0.0000
2.3604 0.0000
2.3613 0.0000
2.3623 0.0000
2.3633 0.0000
2.3643 0.0000
2.3652 0.0000
2.3662 0.0000
