# Frequency, Signal
-2.371287751650382631e+02,2.696444969135809461e-03
-7.860952640084954623e+01,2.696444969135809461e-03
7.860952640084951781e+01,2.696444969135809461e-03
2.371287751650382631e+02,2.696444969135809461e-03
