Freq =       443.31 Int =     1.768700 force_const =     1.392200 red_mass =    12.023500 
    0.270000    0.200000   -0.180000
    0.210000   -0.070000    0.190000
    0.240000   -0.130000    0.300000
   -0.020000   -0.180000    0.260000
   -0.240000   -0.130000   -0.290000
   -0.210000   -0.070000   -0.190000
   -0.270000    0.200000    0.180000
    0.020000   -0.180000   -0.250000
   -0.010000   -0.150000   -0.000000
