7 0 0 -0.68065034 0.68065034 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
-1.500989808858e-01 -3.306674861768e-01 -4.721084106535e-01 -5.303734908606e-01 -4.759092362062e-01 -3.368834861244e-01 -1.548122539576e-01 
-3.030831037205e-01 -5.071339319443e-01 -3.895629022167e-01 -6.444299125833e-03 3.812189697859e-01 5.085952878004e-01 3.084768286886e-01 
4.249390247507e-01 4.187792443791e-01 -1.461848100112e-01 -4.959270380151e-01 -1.576137591861e-01 4.115912148334e-01 4.271858129619e-01 
4.894220301863e-01 9.172816588330e-02 -5.025522309674e-01 -4.891454596779e-03 5.034833915179e-01 -8.265698454144e-02 -4.890211101229e-01 
-4.822714977321e-01 2.749817395050e-01 2.488710861758e-01 -5.117718268255e-01 2.418798776495e-01 2.808678306497e-01 -4.801660250807e-01 
